"","image","user","recallCount","tasselCount","type","question.ordinal","question.elapsed","difficulty","fmax","fmean","fmedian"
"311",11,20,4,5,1,70,13.953,2,0.808104886769964,0.682396943562524,0.697661119495408
"312",11,21,3,5,1,52,14.504,2,0.741835811247576,0.546080780610474,0.58405642522615
"313",11,23,2,4,1,70,12.744,2,0.930992505353319,0.704757542650613,0.68257126984761
"314",11,24,3,6,1,78,19.594,2,0.937865108868826,0.886750928652592,0.879943295966284
"315",11,25,2,14,1,63,132.251,2,0.977934560327198,0.919371844858186,0.910504405009899
"316",11,26,3,5,1,23,26.061,2,0.858604118993135,0.780546406822601,0.800239952009598
"317",11,27,1,4,1,79,19.89,2,0.942087970323264,0.876863084744296,0.867135720270852
"318",11,28,1,4,1,38,12.504,2,0.933333333333333,0.879858760918258,0.887686437991935
"319",11,29,0,4,1,63,9.178,2,0.895452819653825,0.861027238133378,0.881049267420236
"320",11,3,2,5,1,21,17.449,2,0.867867428571429,0.70168694035516,0.70257799633663
"321",11,30,2,23,1,38,67.411,2,0.873873873873874,0.782583985269564,0.78655888087013
"322",11,33,3,4,1,75,9.239,2,0.722860791826309,0.649545729613758,0.634051796905094
"323",11,34,3,5,1,68,37.552,2,0.960498960498961,0.894397175853768,0.906273502659491
"324",11,35,3,5,1,19,38.851,2,0.825601879036994,0.695838474563854,0.701941808596918
"325",11,36,3,5,1,37,29.521,2,0.919424553812872,0.786920641759817,0.769437001370735
"326",11,37,0,8,1,9,69.722,2,0.945455314648334,0.917858260263554,0.941418015351605
"327",11,39,0,5,1,66,33.354,2,0.924677105831534,0.837759058121251,0.84070049056434
"328",11,4,2,7,1,5,37.821,2,0.945147679324895,0.869136866506564,0.874771959677211
"329",11,40,0,5,1,57,40.913,2,0.935506673785371,0.895026150612646,0.907814042740327
"330",11,41,1,4,1,38,16.096,2,0.956698014629049,0.911372158865935,0.92242999249827
"331",11,43,3,5,1,3,17.671,2,0.925886143931257,0.840070806302601,0.844944931097829
"332",11,44,3,4,1,27,105.385,2,0.932764140875133,0.925031467388803,0.92422140488058
"333",11,45,3,5,1,32,34.345,2,0.940756097560976,0.900383331901209,0.908757614443562
"334",11,46,0,5,1,14,42.96,2,0.978387327542156,0.938920907819976,0.934958895670527
"335",11,47,0,5,1,68,15.261,2,0.914499726626572,0.888964089682953,0.890154398057176
"336",11,49,0,4,1,76,80.251,2,0.911561403508772,0.802984147989077,0.838525744512785
"337",11,51,1,4,1,35,11.198,2,0.943334393216746,0.697525631828923,0.720196816053456
"338",11,52,4,5,1,16,26.342,2,0.774509803921569,0.702698226823796,0.717442250987508
"339",11,53,4,4,1,16,32.251,2,0.950131233595801,0.847921393146586,0.862625693243668
"340",11,54,2,5,1,73,25.27,2,0.886220224719101,0.745135920810946,0.725587780822722
"341",11,55,1,4,1,80,10.719,2,0.962497403946002,0.88085834370032,0.871966503507071
"342",11,56,4,6,1,76,16.419,2,0.8558352402746,0.737927027636155,0.757156293291038
"343",11,57,2,5,1,16,79.413,2,0.98489847715736,0.919685910057965,0.943581292754432
"344",11,58,0,6,1,20,21.419,2,0.896742256637168,0.842715779940657,0.883613693879642
"346",11,60,0,6,1,45,14.841,2,0.879723512747875,0.832957597596334,0.836311296419757
"347",11,61,3,5,1,27,89.4,2,0.937300743889479,0.828247556391358,0.817171361354025
"348",11,62,4,5,1,8,66.303,2,0.961578400830737,0.901581885740915,0.911302721832069
"349",11,63,1,14,1,45,38.329,2,0.787143723468769,0.698266923016893,0.724983644949221
"350",11,64,3,6,1,65,25.403,2,0.797819548872181,0.610182743463409,0.621455712490728
"351",11,65,1,6,1,10,370.448,2,0.930685622317597,0.816329325730376,0.806293476084701
"352",11,66,4,5,2,21,19.511,2,0.91008174386921,0.76886994872738,0.753389837056038
"353",11,67,3,5,2,55,19.576,2,0.918086009798585,0.813790469096139,0.852064932609459
"354",11,68,4,4,2,46,16.811,2,0.926462694578637,0.863103879826263,0.866112721168998
"355",11,69,0,7,2,36,43.286,2,0.95610861618799,0.721778132765468,0.942064457436941
"356",11,7,3,8,1,32,24.208,2,0.873220530174845,0.806037708377342,0.800074770655393
"357",11,71,2,5,2,56,68.316,2,0.952879581151832,0.864086673376474,0.87092860261666
"358",11,72,2,5,2,37,38.22,2,0.889505830094392,0.877119073846554,0.881445623001825
"359",11,73,2,6,2,13,44.285,2,0.9348864,0.789790986309001,0.820855994446492
"360",11,75,4,5,2,37,24.417,2,0.853211009174312,0.760159608526232,0.779114672026651
"361",11,76,4,5,2,19,112.652,2,0.965873836608066,0.905888318668764,0.920555695364856
"362",11,77,0,8,2,46,12.473,2,0.87744874715262,0.729028091741798,0.757889487523787
"363",11,8,1,4,1,78,4.522,2,0.904538928768636,0.698911226096928,0.741104073891598
"364",11,80,3,4,2,60,14.76,2,0.939301115241636,0.823136233614917,0.825972558959665
"365",11,81,1,4,2,70,19.271,2,0.951394957983193,0.844003047193356,0.841635235911164
"366",11,82,3,5,2,70,32.175,2,0.850574712643678,0.669748066935452,0.679905561622572
"367",11,83,3,5,2,21,16.935,2,0.901098901098901,0.850770994353449,0.87133993269839
"368",11,84,1,5,2,64,8.765,2,0.936170212765957,0.890873404081617,0.892729458789602
"369",11,85,0,5,2,57,19.395,2,0.857800815375655,0.781891462959892,0.822667781389851
"370",11,87,2,5,2,34,50.224,2,0.937865108868826,0.875288627109138,0.88770530584447
"371",11,89,1,4,2,31,9.205,2,0.858666666666667,0.797074658237333,0.814588562738473
"372",11,90,3,5,2,25,18.442,2,0.942358540454786,0.838431265473433,0.851678092760816
"373",11,91,3,4,2,2,38.231,2,0.922994076467421,0.834731398523258,0.820710856852021
"374",11,92,1,8,2,53,111.397,2,0.965928608380755,0.833237475409543,0.808590672236903
"375",11,94,3,5,2,14,45.427,2,0.949027850761955,0.885592712105244,0.900536233129028
"376",11,95,1,5,2,52,23.278,2,0.954,0.771058417283628,0.735807646103139
"377",11,96,3,5,2,45,10.674,2,0.942763366860773,0.755709574316231,0.71525691152213
"378",11,98,0,6,2,39,11.234,2,0.801396508728179,0.781248655685592,0.782496761925127
"379",12,1,2,6,1,67,38.283,1,0.923898433279308,0.886847844153123,0.900378760809438
"380",12,10,2,6,1,66,44.571,1,0.967851239669421,0.926593901521791,0.935603743230689
"381",12,101,2,6,2,3,30.409,1,0.911787397260274,0.868486590161054,0.871360975719932
"382",12,103,4,6,2,46,26.32,1,0.9648033126294,0.914683896815642,0.913725052561175
"383",12,104,4,6,2,5,34.389,1,0.959417273673257,0.869264472458103,0.866212787564334
"384",12,105,5,6,2,35,10.804,1,0.881148648648649,0.646411738127273,0.599880423809384
"385",12,106,4,6,2,48,22.201,1,0.905309250136836,0.86841783640436,0.899919351252563
"386",12,107,2,6,2,11,44.815,1,0.987469367088607,0.95045291264181,0.957336384776146
"387",12,109,5,6,2,12,112.08,1,0.975386981035366,0.963388654716723,0.967736367060694
"388",12,11,6,6,1,34,84.08,1,0.970133882595263,0.942918101484974,0.953033080428213
"389",12,110,5,6,2,73,19.256,1,0.905186982901269,0.798162253745175,0.776621201244317
"390",12,113,3,6,2,27,26.568,1,0.958061554512259,0.903674367601412,0.897152019044759
"391",12,114,5,7,2,67,47.889,1,0.945703742751713,0.906176347413282,0.913492522515079
"392",12,115,2,6,2,19,55.972,1,0.963298755186722,0.92503172474274,0.921921798358301
"393",12,116,1,6,2,70,33.472,1,0.914704793028323,0.831483325527056,0.854169193346258
"394",12,117,4,6,2,7,100.206,1,0.970133882595263,0.951910371988914,0.956262757762918
"395",12,118,5,6,2,34,17.075,1,0.928762720942689,0.819336539268327,0.8143818920202
"396",12,119,5,6,2,28,97.528,1,0.978549540347293,0.943450605880372,0.945501987017337
"397",12,12,3,6,1,45,53.074,1,0.969587628865979,0.915165110388104,0.902293255188502
"398",12,120,6,6,2,32,34.079,1,0.920669185105235,0.837119297855522,0.831078553775681
"399",12,121,6,6,2,17,18.745,1,0.847926267281106,0.786145602307177,0.783824758354965
"400",12,122,0,6,2,78,24.831,1,0.922966522678186,0.861982972116206,0.897631168708029
"401",12,124,4,6,2,62,10.956,1,0.84393063583815,0.739597967130244,0.721325320512821
"402",12,125,6,6,2,39,24.216,1,0.88268156424581,0.843100039276223,0.829365555186318
"403",12,126,5,6,2,38,70.97,1,0.977505112474438,0.901277529899714,0.912759028294257
"404",12,127,2,6,2,64,14.128,1,0.850858468677494,0.789548977593524,0.801157827392366
"405",12,128,3,6,2,44,37.173,1,0.971979434447301,0.926684484235415,0.937893601017135
"406",12,129,0,1,2,61,2.782,1,0.351460122699387,0.351460122699387,0.351460122699387
"407",12,130,3,6,2,37,24.581,1,0.84526558891455,0.79055493579757,0.80134715497657
"408",12,131,3,6,2,29,25.877,1,0.959958398335933,0.876671032607649,0.878307447156026
"409",12,132,2,6,3,50,25.374,1,0.8817092760181,0.807172861830408,0.806476927831733
"410",12,133,0,6,3,62,24.753,1,0.928002154011847,0.78261730688883,0.801110666561671
"411",12,134,0,3,3,63,14.003,1,0.861171428571429,0.73873748804031,0.703413554633472
"412",12,135,0,6,3,16,6.73,1,0.743825972313777,0.656457345215383,0.671749786860698
"413",12,136,6,6,3,10,74.406,1,0.938428874734607,0.870689000540864,0.879529678504693
"414",12,138,0,1,3,78,16.28,1,0.590764705882353,0.590764705882353,0.590764705882353
"415",12,139,2,6,3,51,19.352,1,0.891324733595064,0.778221503901179,0.797896024197639
"416",12,141,2,6,3,65,17.309,1,0.902852730281302,0.851073674995344,0.86008951676221
"417",12,142,1,5,3,2,24.007,1,0.837896243291592,0.711207277134687,0.698763825634353
"418",12,143,1,7,3,78,19.311,1,0.905769823788546,0.823359735589736,0.810247156586881
"419",12,144,1,6,3,23,19.566,1,0.827074340527578,0.742313638770511,0.730733585230893
"420",12,145,3,6,3,70,9.597,1,0.84280378250591,0.675892740916514,0.667165820099674
"421",12,147,6,6,3,39,15.025,1,0.84393063583815,0.670627909490025,0.652742895868895
"422",12,149,3,8,3,74,8.462,1,0.96100103950104,0.808514045946824,0.812387548717139
"423",12,150,3,6,3,5,27.989,1,0.945758055995774,0.836823332539083,0.830572021230829
"424",12,151,4,7,3,13,83.551,1,0.946395569620253,0.910902963442911,0.905190845549813
"425",12,152,2,2,3,64,13.76,1,0.803827751196172,0.738783902123285,0.738783902123285
"426",12,153,2,6,3,55,14.647,1,0.815824175824176,0.66897370283563,0.698482485128883
"427",12,154,0,6,3,29,7.538,1,0.802272897196262,0.755161512477318,0.762586489486248
"428",12,155,4,6,3,4,46.545,1,0.948520273828331,0.853530271425174,0.846929088631897
"429",12,156,0,6,3,10,17.949,1,0.887364194088121,0.780519141694815,0.806102933214767
"430",12,157,4,6,3,37,19.419,1,0.875644997173544,0.823058941582789,0.81723438483598
"431",12,158,0,6,3,43,12.398,1,0.874554669703872,0.712766068483,0.706878498401776
"432",12,159,1,6,3,20,42.722,1,0.980632008154944,0.943099031977135,0.942141367873971
"433",12,160,2,6,3,73,18.509,1,0.941914012738854,0.831051700408756,0.816608495255475
"434",12,161,5,6,3,63,47.655,1,0.953427524856096,0.921179163591816,0.927807013308872
"435",12,17,5,6,1,40,84.552,1,0.968008255933952,0.94293337736697,0.94592107370021
"436",12,2,5,6,1,21,47.433,1,0.853868194842407,0.726432290218252,0.72305378733693
"437",12,20,6,6,1,33,22.521,1,0.923573735199139,0.811141543120852,0.806443143647325
"438",12,21,2,6,1,14,44.374,1,0.726664532650448,0.645275391153488,0.677190472336353
"439",12,23,6,6,1,56,15.913,1,0.820058997050148,0.788714231032223,0.798725566871665
"440",12,24,3,6,1,53,37.899,1,0.950405049973698,0.931476507455961,0.937022868530591
"441",12,25,4,6,1,14,38.226,1,0.972778633795583,0.929668246790603,0.925386362187936
"442",12,26,5,6,1,73,27.473,1,0.981314314824249,0.886361725295857,0.899585263221627
"443",12,27,1,6,1,78,26.151,1,0.954279727606076,0.904288095647655,0.891019066488881
"444",12,28,0,6,1,63,27.046,1,0.968962848297214,0.914483044572747,0.931597942533629
"445",12,29,5,6,1,11,86.889,1,0.941798941798942,0.855748471175099,0.876965979509831
"446",12,3,2,6,1,53,16.774,1,0.80952380952381,0.737202450715719,0.74864118325303
"447",12,30,2,13,1,61,48.75,1,0.951863660199266,0.894967293796746,0.908531067050529
"448",12,33,0,6,1,60,17.229,1,0.715553707553708,0.694538120606014,0.707951267614535
"449",12,34,3,6,1,67,49.808,1,0.972148071979435,0.919223998778531,0.923321778503197
"450",12,35,6,7,1,42,34.091,1,0.907700709994538,0.770907706729407,0.76624572905647
"451",12,36,2,6,1,14,12.027,1,0.880801806888763,0.819970924421858,0.837026668771807
"452",12,37,4,6,1,78,33.689,1,0.959417273673257,0.913091145427827,0.927112928483623
"453",12,39,1,6,1,37,43.712,1,0.941238750661726,0.885374250223624,0.90843268675763
"454",12,4,1,6,1,37,26.521,1,0.906990633608816,0.829635157352555,0.830231432436565
"455",12,40,1,6,1,75,19.421,1,0.921401515151515,0.864394099418835,0.8570558361735
"456",12,41,5,6,1,1,57.427,1,0.95397489539749,0.897490798587255,0.909080956671816
"457",12,43,3,6,1,55,18.096,1,0.963975116640747,0.880424468679505,0.895610965354984
"458",12,44,3,6,1,64,49.909,1,0.978027593254982,0.955720037305183,0.955896641686511
"459",12,45,4,6,1,37,54.866,1,0.978934627170582,0.944372710454647,0.942529862618999
"460",12,46,3,6,1,80,19.988,1,0.969603297269449,0.934865786464325,0.937541545158125
"461",12,47,1,6,1,73,16.403,1,0.981479368313805,0.904651908855605,0.927854651655716
"462",12,49,1,6,1,21,25.43,1,0.929564750134336,0.859585216878206,0.84295018688498
"463",12,51,0,6,1,77,13.288,1,0.824530005941771,0.779907045423939,0.803559169500515
"464",12,52,6,6,1,7,27.007,1,0.894416804864566,0.800921871723786,0.783550317991997
"465",12,53,4,6,1,47,64.222,1,0.961824415584416,0.931801833093797,0.928993563638428
"466",12,54,4,6,1,13,28.923,1,0.913633894622488,0.859521547336564,0.874814826618056
"467",12,55,1,6,1,26,505.557,1,0.949393684210526,0.914235975554218,0.918037328291798
"468",12,56,4,6,1,33,53.449,1,0.83137587822014,0.707709710327747,0.731261554940183
"469",12,57,5,6,1,4,70.774,1,0.972778633795583,0.952394095211503,0.958292641639647
"470",12,58,0,6,1,43,12.168,1,0.862081609195402,0.827892410698357,0.821786811289644
"471",12,6,0,1,1,29,1.315,1,0.167987804878049,0.167987804878049,0.167987804878049
"472",12,60,2,6,1,32,87.465,1,0.923478072550081,0.877686262162346,0.90662473651718
"473",12,61,2,7,1,7,46.251,1,0.914829427792916,0.734880349764424,0.872413702660551
"474",12,62,4,7,1,30,52.421,1,0.965873836608066,0.900562412441681,0.896321930506183
"475",12,63,1,7,1,24,35.021,1,0.950177801157286,0.841454050715361,0.865792407807209
"476",12,64,5,6,1,36,33.371,1,0.825601879036994,0.758194060987588,0.747651356175169
"477",12,65,5,6,1,24,83.772,1,0.948475289169295,0.916809985767761,0.914120530057879
"478",12,66,6,6,2,28,43.212,1,0.947922146238822,0.863110690892156,0.845930372908332
"479",12,67,3,6,2,58,35.154,1,0.964499740798341,0.91341895612651,0.927834897585176
"480",12,68,4,6,2,40,30.259,1,0.938791267305644,0.894610290529421,0.909809457269284
"481",12,69,2,6,2,59,43.582,1,0.981469179826796,0.96142390675258,0.961263790984862
"482",12,7,5,9,1,57,34.272,1,0.913633894622488,0.858003826855614,0.873236217933255
"483",12,71,6,7,2,74,101.794,1,0.923573735199139,0.888569983967547,0.889172688146569
"484",12,72,5,6,2,46,87.641,1,0.951232302045097,0.922887527731003,0.933897072194945
"485",12,73,4,6,2,17,34.346,1,0.88641425389755,0.794597987742295,0.793996223932132
"486",12,75,4,5,2,34,41.209,1,0.924731182795699,0.820575959688009,0.795180722891566
"487",12,76,4,7,2,6,128.931,1,0.975703893442623,0.928217586041667,0.928320026090082
"488",12,77,2,7,2,75,11.546,1,0.913,0.811009998052323,0.821276631355133
"489",12,8,2,6,1,26,10.694,1,0.825610650887574,0.750996002541115,0.764609459487056
"490",12,80,5,6,2,64,76.608,1,0.94291754756871,0.864596546291337,0.872243840450533
"491",12,81,3,6,2,77,18.406,1,0.960385216033316,0.832405235241283,0.811403353158914
"492",12,82,6,6,2,37,72.384,1,0.973832734735762,0.908866643078487,0.90312886476394
"493",12,83,2,6,2,47,22.965,1,0.95615866388309,0.926062750513337,0.94052609142516
"494",12,84,4,6,2,68,17.935,1,0.92530897367007,0.877447560522668,0.870498998757325
"495",12,85,4,6,2,37,53.943,1,0.98580121703854,0.918734572354766,0.903147998327804
"496",12,87,4,6,2,62,33.505,1,0.980632008154944,0.949271707129254,0.944893558527549
"497",12,89,0,6,2,66,8.176,1,0.839401056958309,0.786771549347178,0.788945331754174
"498",12,90,5,6,2,75,21.665,1,0.947966262519768,0.888644204934773,0.904979958105666
"499",12,91,3,6,2,65,35.619,1,0.960468018720749,0.906582108871405,0.914108614949994
"500",12,92,6,6,2,15,26.415,1,0.950131233595801,0.885090255860552,0.892849394422633
"501",12,94,1,6,2,66,42.433,1,0.955569487983281,0.900215713094228,0.90196321724745
"502",12,95,3,6,2,73,18.09,1,0.910955761878755,0.839592279574434,0.834041174281521
"503",12,96,3,6,2,37,19.398,1,0.9231525606469,0.831237010344164,0.833694070562984
"504",12,98,0,6,2,49,104.816,1,0.885911186059584,0.84227159585964,0.865249399373559
"505",13,1,4,6,1,66,33.613,1,0.92530897367007,0.846595727516418,0.84890289017341
"506",13,10,3,6,1,11,55.499,1,0.863178959405374,0.817409185190745,0.803111909036505
"507",13,101,0,6,2,37,43.153,1,0.949177461822012,0.898436359964806,0.92481597409606
"508",13,103,1,6,2,77,27.891,1,0.904143956043956,0.860484231849462,0.871674971687429
"509",13,104,2,6,2,52,32.112,1,0.935662933333333,0.85151042722636,0.865733409610984
"510",13,105,4,6,2,66,8.437,1,0.623537508602891,0.603588968729212,0.611658682634731
"511",13,106,3,5,2,43,99.534,1,0.898071625344353,0.714861123416542,0.853989583333333
"512",13,107,2,6,2,19,30.32,1,0.970663921770458,0.909714936050807,0.935894568690096
"513",13,109,3,6,2,9,71.982,1,0.958333333333333,0.926209477664976,0.935037273695421
"514",13,11,3,5,1,75,52.2,1,0.947658227848101,0.74467590114234,0.91008174386921
"515",13,110,4,5,2,56,12.941,1,0.808814770696843,0.612993656113329,0.722044728434505
"516",13,113,1,6,2,46,23.923,1,0.958998958333333,0.860384724506964,0.883928571428571
"517",13,114,3,6,2,38,74.462,1,0.928188638799571,0.874814994499114,0.893579589572934
"518",13,115,1,6,2,47,18.991,1,0.878148779102782,0.809547559118973,0.840967855055523
"519",13,116,0,6,2,42,28.532,1,0.942760846560847,0.876507111978285,0.904404173531027
"520",13,117,4,6,2,76,117.491,1,0.948475289169295,0.879221846075567,0.901098901098901
"521",13,118,3,6,2,57,17.506,1,0.849913743530765,0.771375568630318,0.78345498783455
"522",13,119,3,6,2,40,60.203,1,0.986983789260385,0.956466020949068,0.958875585632483
"523",13,12,1,5,1,3,88.795,1,0.91008174386921,0.880519197912923,0.895630956727062
"524",13,120,4,6,2,29,22.301,1,0.813056379821958,0.749449348557597,0.768472906403941
"525",13,121,3,5,2,28,10.331,1,0.866213151927438,0.647367811900894,0.796630565583634
"526",13,122,0,6,2,36,29.118,1,0.951932773109244,0.897404108307638,0.917148450244698
"527",13,124,4,6,2,55,19.298,1,0.8351776354106,0.747320607538768,0.74450721908349
"528",13,125,2,5,2,58,20.788,1,0.815225806451613,0.655840359474296,0.791894289185905
"529",13,126,4,6,2,41,29.095,1,0.912452419793366,0.819548335155513,0.832457676590776
"530",13,127,2,6,2,26,28.575,1,0.663101604278075,0.605274587849312,0.612814371257485
"531",13,128,0,6,2,59,28.643,1,0.9348864,0.884550641755751,0.905410861217773
"532",13,129,0,3,2,22,10.736,1,0.819830851697439,0.535765718679952,0.419153415453528
"533",13,130,2,6,2,66,15.554,1,0.916995637949837,0.824058922489879,0.84303690685413
"534",13,131,4,7,2,14,28.362,1,0.88634748603352,0.850010630656316,0.852553069420539
"535",13,132,1,6,3,23,16.457,1,0.911270136986301,0.805179073964514,0.841314319667261
"536",13,133,0,6,3,72,16.441,1,0.894426265998887,0.770873568728846,0.794549340037712
"537",13,134,0,3,3,11,6.333,1,0.696935376415723,0.669691092463181,0.669691092463181
"538",13,135,1,7,3,54,8.013,1,0.76499477124183,0.649456100205106,0.667849223946785
"539",13,136,5,6,3,63,35.504,1,0.766193707587909,0.628024210487669,0.626373626373626
"540",13,138,0,1,3,19,3.428,1,0.0874775510204082,0.0874775510204082,0.0874775510204082
"541",13,139,4,6,3,2,33.717,1,0.858447488584475,0.81284601437465,0.800959232613909
